employee_id,employee_name,department,job_level,contract_type,age,years_experience,monthly_salary,performance_score
1086,Camila Mendoza,Finanzas,Senior,Medio tiempo,33,26,1827.46,1.52
1087,Lucía Castro,Operaciones,Semi-Senior,Contrato,20,6,994.43,4.64
1088,Carlos Hernández,Recursos Humanos,Junior,Tiempo completo,57,27,1262.06,2.32
1089,Fernando López,Finanzas,Senior,Medio tiempo,44,30,1704.35,3.37
1090,Daniela Vera,Finanzas,Semi-Senior,Contrato,57,29,1650.65,1.02
1091,Pedro Hernández,Marketing,Senior,Contrato,36,26,1411.79,2.78
1092,Carlos Vera,TI,Junior,Medio tiempo,50,16,1783.33,4.35
1093,Paula Vera,Finanzas,Junior,Contrato,39,28,658.53,1.7
1094,María Hernández,Marketing,Senior,Contrato,43,0,850.11,2.04
1095,Miguel Rodríguez,Ventas,Senior,Medio tiempo,51,6,1325.5,1.1
1096,José López,Ventas,Semi-Senior,Contrato,30,28,908.71,3.99
1097,Miguel Rodríguez,Ventas,Junior,Contrato,36,5,1452.16,4.38
1098,Miguel Castro,Marketing,Junior,Contrato,54,29,1092.84,4.15
1099,Natalia Vera,TI,Senior,Contrato,42,28,1360.63,4.82
1100,Valentina Castro,Recursos Humanos,Junior,Medio tiempo,27,3,1272.16,2.24
1101,Pedro Martínez,Finanzas,Senior,Contrato,21,8,1436.11,2.41
1102,Ana Vera,Ventas,Junior,Medio tiempo,57,21,1208.61,3.79
1103,Valentina Hernández,Finanzas,Senior,Medio tiempo,23,16,965.09,1.56
1104,Diego Pérez,TI,Senior,Medio tiempo,23,12,1608.45,4.1
1105,Natalia Mendoza,Operaciones,Semi-Senior,Contrato,54,1,1276.57,4.18
1106,Laura Mendoza,Recursos Humanos,Semi-Senior,Contrato,55,11,1421.88,1.09
1107,Carlos Pérez,TI,Senior,Contrato,30,7,883.03,2.68
1108,Carlos Rodríguez,Marketing,Senior,Tiempo completo,55,31,1795.47,4.91
1109,Miguel García,Finanzas,Senior,Contrato,57,14,1290.9,3.45
1110,Juan Hernández,TI,Semi-Senior,Tiempo completo,40,33,1288.95,4.8
1111,Camila Vera,Recursos Humanos,Junior,Contrato,47,27,612.45,4.93
1112,Lucía Martínez,TI,Senior,Medio tiempo,50,0,1228.76,2.69
1113,Fernando Mendoza,Recursos Humanos,Junior,Contrato,26,12,657.63,1.97
1114,Daniela Martínez,Marketing,Semi-Senior,Medio tiempo,32,23,1437.61,2.3
1115,Fernando Vera,Finanzas,Senior,Contrato,46,22,946.51,1.67
1116,Camila Mendoza,TI,Junior,Tiempo completo,40,26,795.97,4.12
1117,Diego Mendoza,Operaciones,Senior,Medio tiempo,22,8,1799.31,4.38
1118,Paula Gómez,Recursos Humanos,Senior,Tiempo completo,53,26,1070.64,1.11
1119,Luis Mendoza,Finanzas,Senior,Contrato,45,20,679.5,3.83
1120,Laura Rodríguez,TI,Semi-Senior,Contrato,35,8,1575.27,4.98
1121,Paula López,Recursos Humanos,Semi-Senior,Medio tiempo,53,26,1518.09,2.85
1122,Daniela Mendoza,Ventas,Junior,Medio tiempo,44,24,1478.36,3.87
1123,Jorge Castro,Operaciones,Semi-Senior,Tiempo completo,51,10,1335.81,1.15
1124,Camila Martínez,Finanzas,Senior,Medio tiempo,49,34,1121.2,1.39
1125,María Vera,Operaciones,Senior,Contrato,27,11,1099.35,2.59
1126,Paula López,Finanzas,Semi-Senior,Medio tiempo,34,9,838.99,4.23
1127,Fernando Gómez,TI,Senior,Medio tiempo,55,22,1299.31,4.02
1128,Carlos Martínez,Operaciones,Senior,Tiempo completo,41,24,712.49,1.39
1129,Miguel Mendoza,Finanzas,Semi-Senior,Tiempo completo,52,8,1395.86,4.0
1130,María Mendoza,Recursos Humanos,Semi-Senior,Medio tiempo,44,15,1550.68,4.95
1131,Fernando García,TI,Senior,Medio tiempo,57,17,1513.25,3.51
1132,Valentina Mendoza,Marketing,Junior,Tiempo completo,22,32,1199.71,4.04
1133,Fernando Rodríguez,Marketing,Semi-Senior,Medio tiempo,29,24,627.45,4.17
1134,Fernando Gómez,Marketing,Senior,Tiempo completo,49,10,1325.2,1.54
1135,Natalia Pérez,Ventas,Senior,Contrato,41,18,950.29,1.1
1136,Lucía Mendoza,Recursos Humanos,Senior,Contrato,20,29,1092.43,4.69
1137,Laura Pérez,Recursos Humanos,Junior,Contrato,21,0,1021.92,1.04
1138,Camila Hernández,Recursos Humanos,Semi-Senior,Tiempo completo,43,0,965.04,3.95
1139,Pedro Pérez,Finanzas,Junior,Medio tiempo,22,18,1459.25,4.86
1140,Luis Martínez,Ventas,Junior,Contrato,27,33,1546.64,2.11
1141,María Gómez,Operaciones,Senior,Medio tiempo,43,10,634.72,4.18
1142,Diego Mendoza,TI,Senior,Medio tiempo,55,32,1073.13,2.94
1143,Daniela Mendoza,Recursos Humanos,Junior,Medio tiempo,30,20,1414.83,1.71
1144,José García,TI,Senior,Contrato,47,0,1280.15,2.92
1145,Luis Hernández,Finanzas,Senior,Tiempo completo,47,6,1388.81,1.83
1146,Fernando Martínez,Ventas,Senior,Medio tiempo,46,21,1068.8,2.53
1147,Fernando Hernández,Recursos Humanos,Senior,Tiempo completo,36,34,747.65,3.14
1148,Paula Martínez,Ventas,Junior,Tiempo completo,53,9,1007.51,3.67
1149,Andrés Gómez,Ventas,Senior,Contrato,37,15,1558.96,2.24
1150,Lucía Vera,Marketing,Senior,Medio tiempo,21,14,994.36,1.43
1151,Diego García,Ventas,Semi-Senior,Medio tiempo,39,22,795.18,1.92
1152,Laura Hernández,TI,Semi-Senior,Medio tiempo,42,11,2298.03,4.17
1153,Natalia Hernández,Finanzas,Junior,Contrato,52,17,798.97,2.07
1154,Laura Mendoza,TI,Junior,Medio tiempo,27,0,1290.85,4.34
1155,Carlos Castro,Finanzas,Senior,Contrato,21,34,1064.19,2.08
1156,Carlos Hernández,Recursos Humanos,Semi-Senior,Contrato,39,22,1021.23,4.46
1157,Ana Castro,TI,Semi-Senior,Contrato,33,27,1195.84,4.86
1158,Valentina Pérez,Marketing,Semi-Senior,Contrato,24,3,698.34,1.57
1159,Juan López,Finanzas,Semi-Senior,Tiempo completo,31,24,1633.14,3.1
1160,Sofía Hernández,Ventas,Senior,Tiempo completo,28,25,2442.93,1.76
1161,Miguel Pérez,TI,Senior,Tiempo completo,23,9,915.08,4.35
1162,Daniela Mendoza,Recursos Humanos,Junior,Contrato,47,24,1395.01,3.6
1163,Juan Hernández,Finanzas,Semi-Senior,Medio tiempo,21,29,732.94,3.68
1164,Diego Gómez,Marketing,Semi-Senior,Contrato,27,19,1808.09,4.19
1165,Paula Mendoza,Marketing,Semi-Senior,Contrato,48,25,1310.4,4.41
1166,Ana Rodríguez,Recursos Humanos,Semi-Senior,Medio tiempo,22,4,898.13,1.29
1167,Paula Pérez,Marketing,Junior,Tiempo completo,38,15,1883.66,2.69
1168,Carlos Mendoza,TI,Junior,Tiempo completo,44,20,419.34,1.29
1169,Camila Martínez,Recursos Humanos,Junior,Contrato,58,24,832.49,2.79
1170,Sofía García,TI,Junior,Tiempo completo,55,1,1424.1,2.88
1171,Juan Mendoza,Recursos Humanos,Senior,Tiempo completo,57,26,686.39,3.11
1172,Valentina López,Ventas,Senior,Contrato,35,1,1684.85,1.34
1173,Juan Castro,TI,Junior,Contrato,35,14,400.0,2.4
1174,Daniela Hernández,Marketing,Junior,Contrato,42,31,1131.99,4.66
1175,Laura Mendoza,Operaciones,Semi-Senior,Medio tiempo,58,19,1786.47,4.62
1176,Ana Gómez,Marketing,Senior,Contrato,51,21,1166.28,1.49
1177,Paula Martínez,Operaciones,Senior,Contrato,45,23,1024.74,2.22
1178,Paula Pérez,Ventas,Junior,Tiempo completo,59,32,2078.96,4.02
1179,José García,TI,Senior,Contrato,22,30,691.09,2.15
1180,José Rodríguez,TI,Semi-Senior,Contrato,26,13,1030.53,2.13
1181,Juan López,Operaciones,Senior,Tiempo completo,25,13,687.07,1.1
1182,Sofía Rodríguez,TI,Senior,Tiempo completo,37,22,627.89,4.34
1183,José Gómez,Finanzas,Junior,Tiempo completo,23,2,1820.99,2.44
1184,Paula Pérez,Operaciones,Senior,Tiempo completo,40,11,1142.67,1.03
1185,Laura Gómez,Finanzas,Senior,Contrato,55,7,1659.35,3.2
1186,Andrés Gómez,TI,Senior,Contrato,38,14,588.14,2.81
1187,Camila Pérez,Finanzas,Semi-Senior,Medio tiempo,46,8,1115.93,4.7
1188,Sofía Martínez,Finanzas,Junior,Contrato,23,11,1669.4,3.39
1189,Miguel López,Recursos Humanos,Junior,Medio tiempo,33,16,697.33,4.08
1190,Camila López,Finanzas,Semi-Senior,Contrato,38,1,806.6,3.93
1191,Lucía Mendoza,Marketing,Senior,Contrato,25,29,1386.49,2.2
1192,Carlos López,TI,Semi-Senior,Tiempo completo,52,33,2073.52,3.07
1193,Daniela García,Recursos Humanos,Senior,Contrato,33,27,1544.9,4.15
1194,José Castro,Recursos Humanos,Junior,Medio tiempo,31,30,1339.37,4.16
1195,Jorge Castro,TI,Semi-Senior,Tiempo completo,20,18,1446.04,4.98
1196,Juan García,Recursos Humanos,Semi-Senior,Tiempo completo,48,4,1779.43,3.86
1197,Miguel Rodríguez,Ventas,Junior,Tiempo completo,23,3,958.11,3.21
1198,Andrés Pérez,Ventas,Junior,Tiempo completo,42,13,1220.14,1.77
1199,Camila Vera,Recursos Humanos,Semi-Senior,Contrato,22,22,1612.42,1.86
1200,Camila Vera,Ventas,Semi-Senior,Contrato,24,22,1506.0,3.27
1201,Juan Castro,Recursos Humanos,Senior,Medio tiempo,33,22,1388.06,1.6
1202,Diego García,Finanzas,Junior,Contrato,46,33,676.86,4.31
1203,Natalia Martínez,Marketing,Semi-Senior,Medio tiempo,45,15,2198.4,1.67
1204,Jorge López,Ventas,Semi-Senior,Contrato,30,8,1293.68,3.79
1205,Laura López,Operaciones,Senior,Tiempo completo,38,7,1696.79,1.13
1206,Daniela Martínez,TI,Junior,Medio tiempo,25,26,831.21,4.35
1207,Pedro López,Finanzas,Junior,Contrato,59,3,1873.92,2.51
1208,Paula Castro,Ventas,Semi-Senior,Medio tiempo,48,11,1117.99,3.17
1209,Carlos Pérez,Marketing,Senior,Medio tiempo,43,24,1404.19,3.71
1210,Valentina Martínez,Marketing,Senior,Tiempo completo,57,27,1038.0,3.41
1211,Jorge Hernández,TI,Senior,Tiempo completo,27,28,400.0,4.03
1212,Andrés Mendoza,Operaciones,Junior,Medio tiempo,42,25,1133.6,2.44
1213,Diego Pérez,TI,Semi-Senior,Medio tiempo,22,2,1837.93,1.62
1214,Carlos Pérez,Ventas,Semi-Senior,Medio tiempo,33,0,1087.08,3.7
1215,José Castro,Recursos Humanos,Senior,Medio tiempo,28,7,1178.37,3.87
1216,Daniela Pérez,Operaciones,Senior,Medio tiempo,24,18,1506.22,2.93
1217,Daniela Martínez,Finanzas,Semi-Senior,Contrato,31,31,1365.57,1.39
1218,Camila Hernández,Recursos Humanos,Senior,Medio tiempo,22,25,400.0,1.44
1219,Jorge Castro,Ventas,Semi-Senior,Tiempo completo,36,20,1231.66,1.32
1220,Luis Rodríguez,Ventas,Senior,Medio tiempo,33,5,1517.25,2.8
1221,Paula García,Recursos Humanos,Semi-Senior,Contrato,20,13,861.15,3.77
1222,José López,Operaciones,Junior,Contrato,39,13,1356.14,1.04
1223,Andrés Gómez,Operaciones,Senior,Medio tiempo,40,12,1053.92,4.06
1224,José Vera,Ventas,Junior,Contrato,46,5,963.22,4.58
1225,Ana Vera,TI,Junior,Tiempo completo,58,30,507.09,3.17
1226,Laura Mendoza,Ventas,Semi-Senior,Tiempo completo,39,24,1178.95,3.37
1227,Daniela Castro,Marketing,Semi-Senior,Tiempo completo,35,14,1006.93,2.82
1228,Lucía Castro,Operaciones,Junior,Tiempo completo,21,31,1230.71,1.91
1229,Fernando López,Marketing,Senior,Contrato,44,28,1497.93,4.36
1230,Laura Martínez,TI,Senior,Medio tiempo,39,8,1180.48,3.01
1231,Diego Castro,Marketing,Senior,Medio tiempo,54,25,1121.34,3.18
1232,Sofía Pérez,Recursos Humanos,Semi-Senior,Contrato,52,5,560.33,3.21
1233,Juan Pérez,Operaciones,Junior,Contrato,24,28,708.88,3.12
1234,Pedro García,Finanzas,Junior,Contrato,21,31,892.93,2.66
1235,Jorge García,TI,Semi-Senior,Tiempo completo,30,26,1304.36,3.43
1236,María Martínez,Operaciones,Junior,Contrato,37,32,994.73,2.18
1237,Juan López,Finanzas,Junior,Tiempo completo,45,27,919.72,3.16
1238,Diego Hernández,TI,Junior,Medio tiempo,45,0,1259.95,4.15
1239,Luis Pérez,TI,Senior,Contrato,29,12,876.97,4.81
1240,Juan Castro,Operaciones,Junior,Contrato,35,30,776.33,4.33
1241,María López,Operaciones,Senior,Medio tiempo,22,8,1153.98,2.74
1242,Laura Hernández,Marketing,Senior,Medio tiempo,39,24,1271.85,3.86
1243,Pedro Martínez,Finanzas,Senior,Contrato,47,28,795.23,4.92
1244,Jorge Vera,Marketing,Semi-Senior,Tiempo completo,55,3,1514.17,3.59
1245,Natalia Gómez,Finanzas,Senior,Medio tiempo,38,21,1666.68,4.01
1246,Miguel Vera,TI,Semi-Senior,Medio tiempo,27,6,1324.09,3.59
1247,Sofía Vera,TI,Senior,Contrato,48,25,916.98,3.75
1248,Jorge Pérez,Recursos Humanos,Semi-Senior,Contrato,43,26,1168.46,3.2
1249,Paula Castro,Finanzas,Senior,Tiempo completo,31,10,1837.51,4.38
1250,José Pérez,Marketing,Semi-Senior,Tiempo completo,34,23,1042.7,1.44
1251,Luis Mendoza,Ventas,Junior,Tiempo completo,26,9,1548.18,3.61
1252,Pedro Hernández,Recursos Humanos,Semi-Senior,Tiempo completo,44,3,1768.08,1.83
1253,Sofía Hernández,TI,Senior,Tiempo completo,44,16,2282.82,3.7
1254,Andrés Castro,Finanzas,Semi-Senior,Tiempo completo,55,25,1042.42,3.31
1255,Luis Rodríguez,Recursos Humanos,Semi-Senior,Contrato,42,28,1420.19,3.84
1256,Paula Pérez,Finanzas,Semi-Senior,Tiempo completo,52,33,1171.43,1.13
1257,Paula García,Ventas,Senior,Contrato,54,21,1475.45,4.99
1258,Luis Rodríguez,Ventas,Semi-Senior,Tiempo completo,38,33,1301.32,1.38
1259,Camila García,Finanzas,Senior,Contrato,48,23,984.21,4.03
1260,Daniela Rodríguez,Operaciones,Semi-Senior,Contrato,27,31,741.26,4.54
1261,Jorge García,Marketing,Junior,Contrato,59,21,1426.19,1.38
1262,José García,Marketing,Senior,Tiempo completo,35,0,1272.89,3.46
1263,Daniela Hernández,Finanzas,Semi-Senior,Contrato,42,8,985.54,4.69
1264,Jorge Castro,Ventas,Junior,Medio tiempo,31,2,1410.67,2.7
1265,Juan Mendoza,Recursos Humanos,Semi-Senior,Contrato,35,23,1626.31,3.57
1266,Diego Pérez,TI,Junior,Medio tiempo,37,26,736.9,4.77
1267,Daniela García,Operaciones,Senior,Contrato,49,5,644.23,2.75
1268,Natalia Castro,Finanzas,Senior,Contrato,58,28,1353.25,2.44
1269,Miguel Martínez,Recursos Humanos,Semi-Senior,Tiempo completo,58,13,887.41,3.58
1270,Paula García,Finanzas,Senior,Tiempo completo,24,30,1057.77,1.96
1271,Sofía García,TI,Junior,Tiempo completo,59,4,1551.6,4.25
1272,José Castro,TI,Semi-Senior,Tiempo completo,21,25,1103.95,2.17
1273,Jorge Rodríguez,Finanzas,Junior,Medio tiempo,49,9,1501.19,4.19
1274,María Martínez,Ventas,Junior,Medio tiempo,36,4,1503.48,1.45
1275,Paula García,Ventas,Junior,Medio tiempo,37,25,1406.24,3.73
1276,Juan Mendoza,Marketing,Junior,Medio tiempo,32,27,672.08,4.29
1277,Juan Pérez,Operaciones,Senior,Tiempo completo,32,15,400.0,2.33
1278,Ana Gómez,Finanzas,Semi-Senior,Medio tiempo,44,15,1377.2,4.06
1279,Natalia Martínez,Marketing,Junior,Tiempo completo,30,25,1679.01,1.76
1280,Andrés Mendoza,Operaciones,Junior,Medio tiempo,32,6,1206.92,2.8
1281,Luis Pérez,Recursos Humanos,Senior,Contrato,58,7,1686.66,1.77
1282,Sofía Castro,Ventas,Junior,Medio tiempo,29,12,522.21,1.87
1283,Andrés García,Operaciones,Junior,Medio tiempo,43,5,1221.82,1.33
1284,Ana Pérez,TI,Senior,Tiempo completo,56,18,1647.34,4.95
1285,Juan Gómez,Marketing,Senior,Medio tiempo,33,31,1078.68,4.44
1286,María Rodríguez,Ventas,Junior,Tiempo completo,23,10,1426.34,4.35
1287,Pedro Rodríguez,Marketing,Semi-Senior,Contrato,38,7,1505.98,4.2
1288,Juan Gómez,Ventas,Junior,Medio tiempo,55,6,1222.1,2.67
1289,Carlos López,TI,Senior,Medio tiempo,31,15,770.17,4.14
1290,Andrés López,TI,Senior,Medio tiempo,23,0,1587.87,4.26
1291,Lucía Mendoza,Ventas,Senior,Contrato,38,32,1881.81,1.08
1292,Pedro Castro,Marketing,Semi-Senior,Contrato,21,29,1195.23,4.96
1293,Valentina Vera,Marketing,Senior,Tiempo completo,27,11,1651.66,2.89
1294,Valentina Martínez,TI,Semi-Senior,Contrato,54,22,1440.55,2.64
1295,Ana Pérez,Ventas,Junior,Medio tiempo,59,2,1283.4,4.59
1296,Ana Vera,Operaciones,Senior,Tiempo completo,28,11,1190.43,4.77
1297,Luis Mendoza,Recursos Humanos,Semi-Senior,Medio tiempo,38,2,1473.06,2.71
1298,Laura López,Finanzas,Junior,Tiempo completo,20,19,967.7,2.19
1299,María Rodríguez,TI,Senior,Medio tiempo,42,25,1698.2,4.66
1300,María Martínez,TI,Junior,Tiempo completo,41,18,945.27,3.48
1301,María Vera,Recursos Humanos,Junior,Medio tiempo,49,19,1486.14,3.47
1302,Carlos Pérez,Ventas,Junior,Contrato,52,19,802.89,3.27
1303,Daniela Hernández,Ventas,Junior,Medio tiempo,27,31,794.38,3.33
1304,Diego Rodríguez,Ventas,Junior,Tiempo completo,28,6,1676.33,1.31
1305,Natalia Vera,Ventas,Senior,Contrato,35,17,1542.43,2.19
1306,Fernando Vera,Marketing,Senior,Tiempo completo,59,21,882.17,1.63
1307,José García,Ventas,Junior,Contrato,31,27,1213.16,3.42
1308,Ana López,Recursos Humanos,Junior,Medio tiempo,24,1,804.33,4.58
1309,Laura Martínez,Operaciones,Junior,Tiempo completo,46,23,1457.09,4.07
1310,Fernando Castro,Operaciones,Senior,Medio tiempo,31,26,1076.13,3.08
1311,Miguel Vera,Recursos Humanos,Junior,Contrato,41,19,980.03,4.52
1312,Fernando Rodríguez,Marketing,Semi-Senior,Medio tiempo,57,18,1280.53,3.13
1313,Miguel García,TI,Senior,Medio tiempo,31,30,900.21,2.77
1314,Lucía Mendoza,Marketing,Senior,Tiempo completo,37,12,1726.11,2.46
1315,Ana Gómez,TI,Semi-Senior,Medio tiempo,35,14,885.8,4.31
1316,Laura Castro,Ventas,Semi-Senior,Medio tiempo,27,29,976.77,2.83
1317,Valentina López,Finanzas,Senior,Tiempo completo,23,11,929.75,4.48
1318,Miguel Mendoza,Ventas,Senior,Contrato,45,10,1797.24,1.05
1319,Valentina Rodríguez,TI,Senior,Tiempo completo,30,23,1429.25,3.18
1320,Juan Vera,Ventas,Junior,Contrato,24,4,1626.44,2.74
1321,Juan García,Marketing,Senior,Contrato,52,27,1951.98,3.89
1322,Andrés Vera,Marketing,Semi-Senior,Medio tiempo,39,13,1574.88,4.65
1323,Fernando López,Finanzas,Semi-Senior,Tiempo completo,52,21,1179.03,1.4
1324,Pedro Castro,Ventas,Senior,Contrato,40,5,730.04,1.02
1325,Camila Castro,Ventas,Semi-Senior,Tiempo completo,44,25,1235.98,1.28
1326,Carlos Martínez,Operaciones,Junior,Contrato,31,24,589.82,3.87
1327,Natalia López,Marketing,Semi-Senior,Contrato,54,11,828.34,2.89
1328,Natalia López,Operaciones,Semi-Senior,Medio tiempo,49,29,1283.03,1.59
1329,Andrés Rodríguez,TI,Junior,Contrato,57,12,400.0,4.0
1330,Andrés Vera,TI,Senior,Contrato,55,3,1607.08,1.4
1331,Camila Mendoza,Recursos Humanos,Junior,Medio tiempo,32,19,1158.09,3.92
1332,Natalia Mendoza,Recursos Humanos,Semi-Senior,Contrato,45,1,1289.39,1.32
1333,Jorge Mendoza,TI,Senior,Medio tiempo,28,0,715.09,4.73
1334,Diego López,Ventas,Junior,Contrato,39,0,1234.51,1.79
1335,Sofía Gómez,Recursos Humanos,Semi-Senior,Tiempo completo,53,31,1182.66,3.75
1336,Andrés Gómez,Recursos Humanos,Junior,Contrato,25,32,1105.93,4.53
1337,Juan Pérez,Ventas,Junior,Contrato,37,30,947.32,2.14
1338,Camila Rodríguez,Recursos Humanos,Senior,Contrato,36,8,1253.97,4.3
1339,Andrés Rodríguez,Recursos Humanos,Semi-Senior,Tiempo completo,50,31,1655.52,2.87
1340,Miguel Hernández,Marketing,Semi-Senior,Contrato,24,4,770.89,1.22
1341,Ana Vera,Finanzas,Senior,Medio tiempo,34,3,905.34,1.74
1342,José López,Operaciones,Senior,Tiempo completo,33,33,1005.9,2.13
1343,Laura Pérez,TI,Senior,Tiempo completo,20,30,1012.96,2.32
1344,Jorge Gómez,Ventas,Junior,Tiempo completo,25,2,1413.62,1.69
1345,Carlos Mendoza,Finanzas,Semi-Senior,Contrato,52,1,1391.15,2.23
1346,María Pérez,Finanzas,Semi-Senior,Medio tiempo,48,2,1142.0,3.69
1347,Laura López,Marketing,Junior,Tiempo completo,25,30,1186.38,2.73
1348,Andrés García,TI,Senior,Contrato,34,17,400.0,2.1
1349,Andrés Vera,Ventas,Semi-Senior,Contrato,32,0,1710.76,4.99
1350,María López,Finanzas,Senior,Tiempo completo,59,22,1559.63,3.09
1351,Daniela Hernández,Operaciones,Semi-Senior,Medio tiempo,35,0,1487.84,1.39
1352,Luis Gómez,Marketing,Semi-Senior,Tiempo completo,31,17,772.68,1.36
1353,Natalia Hernández,Marketing,Junior,Contrato,34,18,940.44,3.85
1354,Luis Pérez,Finanzas,Senior,Tiempo completo,45,8,1364.58,3.56
1355,Jorge Mendoza,Marketing,Semi-Senior,Tiempo completo,50,17,849.48,2.24
1356,Diego Mendoza,Finanzas,Junior,Tiempo completo,51,19,1546.65,1.84
1357,Pedro Castro,Finanzas,Senior,Tiempo completo,45,9,1455.91,2.25
1358,Pedro Rodríguez,Ventas,Senior,Contrato,24,4,1185.39,3.44
1359,Luis López,Ventas,Senior,Tiempo completo,37,23,1305.37,4.82
1360,Ana Vera,Operaciones,Semi-Senior,Medio tiempo,54,18,1850.97,1.55
1361,Natalia Castro,TI,Semi-Senior,Contrato,28,24,729.76,3.44
1362,Andrés Vera,TI,Junior,Tiempo completo,25,15,1340.4,3.39
1363,Miguel Pérez,TI,Senior,Tiempo completo,52,10,1068.4,2.78
1364,Pedro Rodríguez,Marketing,Senior,Medio tiempo,54,33,1134.13,3.81
1365,Daniela Gómez,Recursos Humanos,Junior,Medio tiempo,21,23,1672.09,2.0
1366,Lucía Martínez,Recursos Humanos,Junior,Tiempo completo,55,2,822.93,2.68
1367,Carlos Hernández,Operaciones,Junior,Tiempo completo,47,0,1485.56,1.17
1368,Natalia García,Ventas,Junior,Contrato,49,27,1011.77,4.44
1369,Diego Castro,Finanzas,Junior,Medio tiempo,31,30,1252.77,1.44
1370,María Rodríguez,Recursos Humanos,Senior,Medio tiempo,20,27,1252.38,4.91
1371,Andrés López,Finanzas,Senior,Contrato,23,11,998.87,3.46
1372,Fernando Castro,Operaciones,Junior,Tiempo completo,34,28,722.88,4.42
1373,María López,Finanzas,Senior,Contrato,45,24,1619.91,2.46
1374,María Mendoza,Marketing,Junior,Tiempo completo,48,29,1615.88,2.37
1375,Juan Gómez,Operaciones,Semi-Senior,Tiempo completo,20,25,1358.55,4.48
1376,Carlos Pérez,Marketing,Semi-Senior,Contrato,23,25,701.8,2.66
1377,Paula Castro,Finanzas,Junior,Contrato,31,28,1283.32,1.98
1378,Miguel Pérez,TI,Junior,Tiempo completo,24,16,1620.78,1.74
1379,Pedro Castro,Finanzas,Semi-Senior,Tiempo completo,26,18,888.08,1.11
1380,María Pérez,TI,Junior,Tiempo completo,33,12,1540.23,2.85
1381,María Castro,Ventas,Junior,Medio tiempo,51,26,1120.12,4.87
1382,Miguel Gómez,Operaciones,Senior,Tiempo completo,29,18,1034.85,4.34
1383,Sofía Gómez,Marketing,Junior,Tiempo completo,26,15,1296.62,3.13
1384,Pedro Rodríguez,Finanzas,Senior,Medio tiempo,45,7,1657.12,2.59
1385,María Gómez,TI,Junior,Medio tiempo,59,8,1241.04,2.88
1386,Juan Gómez,Ventas,Semi-Senior,Contrato,39,32,1500.24,2.05
1387,María Vera,Recursos Humanos,Junior,Contrato,50,16,915.76,1.18
1388,Andrés Martínez,TI,Junior,Medio tiempo,39,14,2096.2,3.74
1389,Sofía Mendoza,TI,Senior,Contrato,26,29,1077.57,2.43
1390,Laura Vera,Recursos Humanos,Senior,Tiempo completo,46,2,1113.42,4.45
1391,Paula Vera,Operaciones,Senior,Tiempo completo,24,16,1456.96,2.61
1392,Carlos López,Operaciones,Semi-Senior,Contrato,40,13,1179.61,3.39
1393,Luis Martínez,Ventas,Junior,Medio tiempo,22,14,1114.58,4.05
1394,Daniela Gómez,Marketing,Semi-Senior,Tiempo completo,53,22,1315.35,1.74
1395,Camila Gómez,Operaciones,Junior,Medio tiempo,34,19,786.49,1.36
1396,Paula Pérez,Finanzas,Junior,Medio tiempo,44,24,707.0,1.51
1397,Laura Pérez,Finanzas,Senior,Tiempo completo,47,0,1586.86,2.5
1398,Miguel Martínez,Finanzas,Junior,Tiempo completo,56,25,1653.94,3.1
1399,Valentina Pérez,Finanzas,Junior,Contrato,57,29,620.71,4.77
1400,Valentina García,Marketing,Senior,Medio tiempo,28,33,1582.26,1.4
1401,Camila Gómez,Marketing,Semi-Senior,Tiempo completo,32,10,1222.29,1.35
1402,Juan Rodríguez,Marketing,Junior,Medio tiempo,45,10,1770.01,2.77
1403,Valentina Mendoza,Operaciones,Senior,Contrato,58,17,1458.9,3.94
1404,Luis Pérez,TI,Senior,Contrato,54,3,1378.34,4.34
1405,Valentina Pérez,Recursos Humanos,Senior,Contrato,25,17,989.68,4.79
